file,age,gender,race,service_test,ita,tone_bin,skin_filter_ok
2024.jpg,20-29,Female,Middle Eastern,True,26.68,tan,1
2025.jpg,30-39,Male,Indian,False,28.92,intermediate,1
2026.jpg,50-59,Male,Indian,False,18.43,tan,1
2027.jpg,0-2,Male,Black,False,-45.68,dark,1
2028.jpg,30-39,Male,Latino_Hispanic,True,28.85,intermediate,1
2029.jpg,3-9,Male,Black,True,-90.0,dark,0
2030.jpg,3-9,Male,Indian,False,-26.4,brown,1
2031.jpg,50-59,Male,Middle Eastern,True,-7.04,brown,1
2032.jpg,30-39,Female,Latino_Hispanic,False,33.6,intermediate,1
2033.jpg,20-29,Female,Southeast Asian,True,-25.95,brown,1
2034.jpg,3-9,Male,Southeast Asian,True,19.44,tan,1
2035.jpg,30-39,Male,Latino_Hispanic,True,-61.89,dark,1
2036.jpg,40-49,Male,Latino_Hispanic,False,-10.01,brown,1
2037.jpg,20-29,Female,East Asian,False,-14.05,brown,1
2038.jpg,30-39,Male,East Asian,False,13.77,tan,1
2039.jpg,30-39,Female,White,False,43.68,light,1
2040.jpg,3-9,Male,White,True,-65.68,dark,1
2041.jpg,40-49,Male,Latino_Hispanic,False,18.81,tan,1
2042.jpg,20-29,Female,White,False,11.75,tan,1
2043.jpg,3-9,Female,White,False,44.67,light,1
2044.jpg,3-9,Male,Southeast Asian,True,36.78,intermediate,1
2045.jpg,20-29,Male,Southeast Asian,True,-53.46,dark,1
2046.jpg,20-29,Female,Black,True,-53.09,dark,1
2047.jpg,10-19,Male,Southeast Asian,False,-23.59,brown,1
2048.jpg,20-29,Male,Black,True,-20.9,brown,1
2049.jpg,30-39,Male,Indian,False,-7.93,brown,1
2050.jpg,50-59,Male,Indian,False,6.79,brown,1
2051.jpg,10-19,Male,White,True,82.77,very_light,1
2052.jpg,20-29,Male,White,True,30.47,intermediate,1
2053.jpg,30-39,Male,White,False,-59.15,dark,1
2054.jpg,10-19,Female,East Asian,False,1.48,brown,1
2055.jpg,40-49,Female,Middle Eastern,True,-39.73,dark,1
2056.jpg,40-49,Female,White,False,-11.51,brown,1
2057.jpg,10-19,Male,Middle Eastern,True,-20.01,brown,1
2058.jpg,60-69,Male,White,False,-31.73,dark,1
2059.jpg,20-29,Male,Southeast Asian,True,57.94,very_light,1
2060.jpg,0-2,Male,Black,False,-76.66,dark,1
2061.jpg,20-29,Female,White,False,16.66,tan,1
2062.jpg,30-39,Male,East Asian,False,37.72,intermediate,1
2063.jpg,20-29,Male,East Asian,True,11.09,tan,1
2064.jpg,30-39,Male,Indian,False,-36.17,dark,1
2065.jpg,30-39,Male,Latino_Hispanic,False,23.18,tan,1
2066.jpg,20-29,Female,Latino_Hispanic,True,21.75,tan,1
2067.jpg,20-29,Female,Indian,True,-77.56,dark,1
2068.jpg,50-59,Male,Middle Eastern,True,52.15,light,1
2069.jpg,30-39,Female,White,False,-0.32,brown,1
2070.jpg,20-29,Female,East Asian,False,-21.17,brown,1
2071.jpg,20-29,Male,White,False,61.84,very_light,1
2072.jpg,20-29,Male,Black,True,-35.45,dark,1
2073.jpg,20-29,Male,White,False,-3.37,brown,1
2074.jpg,40-49,Male,Southeast Asian,False,2.01,brown,1
2075.jpg,40-49,Female,Latino_Hispanic,False,-12.77,brown,1
2076.jpg,3-9,Male,Southeast Asian,False,47.3,light,1
2077.jpg,20-29,Male,Indian,True,-60.66,dark,1
2078.jpg,50-59,Female,Indian,False,15.76,tan,1
2079.jpg,10-19,Female,East Asian,True,-6.83,brown,1
2080.jpg,20-29,Male,Indian,True,-38.87,dark,1
2081.jpg,3-9,Male,Southeast Asian,False,-2.81,brown,1
2082.jpg,50-59,Male,Indian,True,35.96,intermediate,1
2083.jpg,20-29,Female,Southeast Asian,False,11.77,tan,1
2084.jpg,20-29,Male,White,True,-64.72,dark,1
2085.jpg,30-39,Female,White,False,-3.74,brown,1
2086.jpg,30-39,Male,Black,True,-78.29,dark,1
2087.jpg,30-39,Female,White,False,2.73,brown,1
2088.jpg,20-29,Male,Middle Eastern,True,-62.39,dark,1
2089.jpg,10-19,Male,East Asian,True,4.36,brown,1
2090.jpg,30-39,Female,Indian,True,-61.77,dark,1
2091.jpg,40-49,Female,Black,False,-18.75,brown,1
2092.jpg,20-29,Male,Middle Eastern,True,42.38,light,1
2093.jpg,10-19,Female,Black,True,-32.51,dark,1
2094.jpg,3-9,Female,Middle Eastern,True,21.9,tan,1
2095.jpg,40-49,Male,Middle Eastern,False,-2.38,brown,1
2096.jpg,40-49,Female,Black,False,14.36,tan,1
2097.jpg,3-9,Female,East Asian,False,39.47,intermediate,1
2098.jpg,10-19,Male,Latino_Hispanic,True,-33.85,dark,1
2099.jpg,20-29,Male,Indian,True,-4.25,brown,1
2100.jpg,20-29,Female,East Asian,True,-9.41,brown,1
2101.jpg,50-59,Female,White,True,12.89,tan,1
2102.jpg,20-29,Female,Southeast Asian,True,-38.73,dark,1
2103.jpg,40-49,Female,Indian,True,-73.16,dark,1
2104.jpg,0-2,Female,White,False,-153.89,dark,0
2105.jpg,20-29,Male,White,False,-63.34,dark,1
2106.jpg,3-9,Female,Indian,False,60.46,very_light,1
2107.jpg,60-69,Male,White,False,-66.39,dark,1
2108.jpg,20-29,Female,Black,False,-71.84,dark,1
2109.jpg,20-29,Female,Middle Eastern,True,-14.21,brown,1
2110.jpg,20-29,Male,East Asian,True,-70.08,dark,1
2111.jpg,20-29,Male,Latino_Hispanic,True,-0.69,brown,1
2112.jpg,20-29,Female,Latino_Hispanic,True,15.28,tan,1
2113.jpg,3-9,Female,East Asian,False,3.57,brown,1
2114.jpg,3-9,Male,White,True,-16.18,brown,1
2115.jpg,20-29,Male,Black,True,-71.48,dark,1
2116.jpg,20-29,Female,Black,False,25.74,tan,1
2117.jpg,40-49,Male,Middle Eastern,False,-67.1,dark,1
2118.jpg,30-39,Male,Black,False,-54.82,dark,1
2119.jpg,20-29,Male,East Asian,False,-21.98,brown,1
2120.jpg,40-49,Male,White,False,-45.19,dark,1
2121.jpg,3-9,Male,Black,False,-0.51,brown,1
2122.jpg,3-9,Female,White,True,50.56,light,1
2123.jpg,20-29,Female,East Asian,False,-18.1,brown,1
2124.jpg,10-19,Female,White,True,-77.41,dark,1
2125.jpg,40-49,Female,Southeast Asian,True,-71.97,dark,1
2126.jpg,60-69,Female,Indian,False,-32.39,dark,1
2127.jpg,10-19,Male,Southeast Asian,False,-76.83,dark,1
2128.jpg,20-29,Female,Indian,True,-35.28,dark,1
2129.jpg,50-59,Male,Latino_Hispanic,True,-11.84,brown,1
2130.jpg,10-19,Male,Black,True,-6.22,brown,1
2131.jpg,10-19,Male,White,True,-76.35,dark,1
2132.jpg,20-29,Female,East Asian,False,52.22,light,1
2133.jpg,3-9,Male,East Asian,False,16.25,tan,1
2134.jpg,50-59,Female,Black,False,-81.59,dark,1
2135.jpg,20-29,Female,White,False,-30.05,dark,1
2136.jpg,40-49,Male,Indian,False,0.7,brown,1
2137.jpg,20-29,Female,East Asian,False,18.1,tan,1
2138.jpg,10-19,Male,Latino_Hispanic,False,104.19,very_light,0
2139.jpg,30-39,Female,Southeast Asian,True,35.54,intermediate,1
2140.jpg,10-19,Female,Latino_Hispanic,False,15.45,tan,1
2141.jpg,20-29,Female,East Asian,False,21.98,tan,1
2142.jpg,20-29,Male,Latino_Hispanic,False,-33.6,dark,1
2143.jpg,20-29,Female,Indian,True,-35.47,dark,1
2144.jpg,3-9,Female,Southeast Asian,True,9.28,brown,1
2145.jpg,60-69,Male,White,False,-20.92,brown,1
2146.jpg,0-2,Male,White,False,59.04,very_light,1
2147.jpg,0-2,Male,Indian,False,21.16,tan,1
2148.jpg,10-19,Female,Latino_Hispanic,False,-30.76,dark,1
2149.jpg,more than 70,Female,Indian,False,20.32,tan,1
2150.jpg,10-19,Male,Latino_Hispanic,True,-22.62,brown,1
2151.jpg,30-39,Female,Latino_Hispanic,False,3.27,brown,1
2152.jpg,10-19,Female,Indian,False,90.0,very_light,0
2153.jpg,10-19,Male,East Asian,True,4.72,brown,1
2154.jpg,20-29,Female,Southeast Asian,True,-14.9,brown,1
2155.jpg,20-29,Female,Middle Eastern,True,56.89,very_light,1
2156.jpg,3-9,Male,Black,False,-68.45,dark,1
2157.jpg,60-69,Male,White,False,-78.69,dark,1
2158.jpg,60-69,Male,Southeast Asian,False,-11.69,brown,1
2159.jpg,3-9,Male,Southeast Asian,False,29.73,intermediate,1
2160.jpg,10-19,Male,East Asian,False,-14.15,brown,1
2161.jpg,30-39,Male,White,False,19.06,tan,1
2162.jpg,20-29,Female,East Asian,True,56.37,very_light,1
2163.jpg,20-29,Female,Indian,True,14.58,tan,1
2164.jpg,50-59,Male,Middle Eastern,False,-69.3,dark,1
2165.jpg,20-29,Female,Black,False,-21.88,brown,1
2166.jpg,30-39,Male,Latino_Hispanic,False,-12.89,brown,1
2167.jpg,40-49,Male,Southeast Asian,True,-56.72,dark,1
2168.jpg,40-49,Male,Southeast Asian,False,-2.81,brown,1
2169.jpg,10-19,Male,Middle Eastern,False,-9.2,brown,1
2170.jpg,40-49,Male,Middle Eastern,False,-62.51,dark,1
2171.jpg,20-29,Male,White,True,-58.17,dark,1
2172.jpg,20-29,Male,Black,True,-90.0,dark,0
2173.jpg,20-29,Female,White,False,-63.73,dark,1
2174.jpg,30-39,Female,Latino_Hispanic,True,-24.2,brown,1
2175.jpg,3-9,Female,East Asian,True,-31.13,dark,1
2176.jpg,30-39,Male,Middle Eastern,False,-23.62,brown,1
2177.jpg,20-29,Male,Indian,True,-24.07,brown,1
2178.jpg,20-29,Male,Southeast Asian,True,-57.68,dark,1
2179.jpg,3-9,Female,East Asian,True,79.24,very_light,1
2180.jpg,40-49,Male,Black,True,-48.92,dark,1
2181.jpg,30-39,Female,Latino_Hispanic,False,17.78,tan,1
2182.jpg,40-49,Male,Latino_Hispanic,False,-37.47,dark,1
2183.jpg,30-39,Male,White,True,35.83,intermediate,1
2184.jpg,30-39,Male,White,False,20.52,tan,1
2185.jpg,20-29,Female,White,False,-35.87,dark,1
2186.jpg,20-29,Male,Indian,True,-24.27,brown,1
2187.jpg,40-49,Male,Latino_Hispanic,False,-26.93,brown,1
2188.jpg,10-19,Female,Indian,False,-61.93,dark,1
2189.jpg,3-9,Male,Latino_Hispanic,False,42.38,light,1
2190.jpg,20-29,Male,Latino_Hispanic,True,13.89,tan,1
2191.jpg,30-39,Male,Black,True,-13.39,brown,1
2192.jpg,3-9,Female,Black,True,-75.25,dark,1
2193.jpg,20-29,Male,White,False,27.01,tan,1
2194.jpg,3-9,Male,East Asian,True,-35.93,dark,1
2195.jpg,3-9,Male,Southeast Asian,False,-38.9,dark,1
2196.jpg,50-59,Female,Southeast Asian,True,-71.92,dark,1
2197.jpg,20-29,Male,Middle Eastern,True,-69.16,dark,1
2198.jpg,40-49,Male,Indian,False,-9.28,brown,1
2199.jpg,30-39,Male,East Asian,False,-7.86,brown,1
2200.jpg,30-39,Male,Middle Eastern,True,-44.14,dark,1
2201.jpg,3-9,Male,Latino_Hispanic,False,-54.25,dark,1
2202.jpg,3-9,Male,Indian,False,-24.02,brown,1
2203.jpg,40-49,Male,Latino_Hispanic,True,-36.33,dark,1
2204.jpg,10-19,Male,Latino_Hispanic,True,-85.6,dark,1
2205.jpg,20-29,Male,Indian,False,48.29,light,1
2206.jpg,20-29,Female,Black,True,-71.01,dark,1
2207.jpg,20-29,Male,East Asian,False,-30.05,dark,1
2208.jpg,50-59,Male,White,False,60.46,very_light,0
2209.jpg,3-9,Male,East Asian,True,21.7,tan,1
2210.jpg,10-19,Female,East Asian,True,29.29,intermediate,1
2211.jpg,20-29,Female,White,False,-31.73,dark,1
2212.jpg,3-9,Female,Black,False,-16.18,brown,1
2213.jpg,20-29,Female,White,False,-48.92,dark,1
2214.jpg,20-29,Female,East Asian,True,-74.06,dark,1
2215.jpg,30-39,Male,White,False,-62.78,dark,1
2216.jpg,10-19,Female,Latino_Hispanic,True,-69.37,dark,1
2217.jpg,30-39,Female,Black,True,-4.74,brown,1
2218.jpg,20-29,Male,Southeast Asian,False,-39.0,dark,1
2219.jpg,3-9,Male,Latino_Hispanic,False,17.35,tan,1
2220.jpg,20-29,Male,Middle Eastern,True,-20.61,brown,1
2221.jpg,40-49,Male,Black,False,-69.82,dark,1
2222.jpg,50-59,Male,Middle Eastern,False,77.56,very_light,1
2223.jpg,3-9,Female,Southeast Asian,False,-24.94,brown,1
2224.jpg,30-39,Female,Black,False,-40.89,dark,1
2225.jpg,50-59,Male,Indian,True,-33.82,dark,1
2226.jpg,30-39,Male,Middle Eastern,False,-55.5,dark,1
2227.jpg,40-49,Female,White,True,-52.46,dark,1
2228.jpg,20-29,Female,Black,False,-56.18,dark,1
2229.jpg,20-29,Male,Indian,True,-28.58,brown,1
2230.jpg,20-29,Male,Black,True,-10.79,brown,1
2231.jpg,30-39,Male,Black,False,-61.13,dark,1
2232.jpg,40-49,Female,East Asian,True,-65.49,dark,1
2233.jpg,40-49,Male,Black,False,-68.38,dark,1
2234.jpg,20-29,Male,White,False,-75.79,dark,1
2235.jpg,30-39,Female,East Asian,True,-24.02,brown,1
2236.jpg,10-19,Female,Indian,False,-44.43,dark,1
2237.jpg,50-59,Female,White,True,-65.9,dark,1
2238.jpg,30-39,Male,Southeast Asian,False,-61.17,dark,1
2239.jpg,50-59,Female,Indian,False,-51.4,dark,1
2240.jpg,20-29,Male,White,False,33.69,intermediate,1
2241.jpg,30-39,Female,Middle Eastern,True,60.88,very_light,1
2242.jpg,50-59,Male,White,True,-6.48,brown,1
2243.jpg,20-29,Male,Latino_Hispanic,True,4.42,brown,1
2244.jpg,20-29,Female,East Asian,False,9.58,brown,1
2245.jpg,30-39,Male,White,True,-74.06,dark,1
2246.jpg,30-39,Female,Black,False,3.01,brown,1
2247.jpg,10-19,Female,Black,False,62.28,very_light,1
2248.jpg,50-59,Female,Black,False,-10.11,brown,1
2249.jpg,3-9,Male,East Asian,False,-64.5,dark,1
2250.jpg,30-39,Male,Southeast Asian,False,-40.22,dark,1
2251.jpg,10-19,Male,Black,False,-82.32,dark,1
2252.jpg,3-9,Female,Southeast Asian,False,-72.66,dark,1
2253.jpg,30-39,Male,Middle Eastern,False,-17.58,brown,1
2254.jpg,30-39,Male,Middle Eastern,False,38.37,intermediate,1
2255.jpg,3-9,Male,Middle Eastern,False,33.69,intermediate,1
2256.jpg,20-29,Female,Latino_Hispanic,True,14.49,tan,1
2257.jpg,30-39,Male,Latino_Hispanic,True,33.91,intermediate,1
2258.jpg,20-29,Male,White,False,61.17,very_light,1
2259.jpg,20-29,Female,Latino_Hispanic,True,19.13,tan,1
2260.jpg,20-29,Female,White,False,-43.71,dark,1
2261.jpg,30-39,Female,East Asian,True,-2.62,brown,1
2262.jpg,20-29,Female,Indian,False,-16.66,brown,1
2263.jpg,30-39,Male,Southeast Asian,True,-41.14,dark,1
2264.jpg,20-29,Male,East Asian,True,-90.0,dark,0
2265.jpg,20-29,Female,White,True,-43.21,dark,1
2266.jpg,3-9,Male,White,False,55.68,very_light,1
2267.jpg,20-29,Female,Middle Eastern,True,47.16,light,1
2268.jpg,50-59,Male,Black,True,-90.0,dark,0
2269.jpg,3-9,Female,Southeast Asian,False,30.84,intermediate,1
2270.jpg,20-29,Female,Black,True,-12.89,brown,1
2271.jpg,20-29,Male,White,False,63.14,very_light,1
2272.jpg,0-2,Male,East Asian,False,90.0,very_light,0
2273.jpg,40-49,Female,East Asian,True,13.39,tan,1
2274.jpg,10-19,Male,Black,True,43.68,light,1
2275.jpg,50-59,Male,White,False,47.4,light,1
2276.jpg,20-29,Male,Southeast Asian,True,-60.75,dark,1
2277.jpg,30-39,Female,White,False,15.69,tan,1
2278.jpg,10-19,Female,East Asian,True,-39.99,dark,1
2279.jpg,40-49,Male,Southeast Asian,False,-58.69,dark,1
2280.jpg,30-39,Male,Latino_Hispanic,True,-14.76,brown,1
2281.jpg,20-29,Male,East Asian,True,27.81,tan,1
2282.jpg,0-2,Male,Southeast Asian,False,16.73,tan,1
2283.jpg,30-39,Female,Middle Eastern,True,-57.07,dark,1
2284.jpg,10-19,Female,White,True,-44.43,dark,1
2285.jpg,40-49,Male,White,False,-17.86,brown,1
2286.jpg,40-49,Male,Latino_Hispanic,True,16.58,tan,1
2287.jpg,40-49,Male,East Asian,True,-47.3,dark,1
2288.jpg,20-29,Female,Latino_Hispanic,False,-38.41,dark,1
2289.jpg,20-29,Male,Black,True,-59.87,dark,1
2290.jpg,30-39,Male,Latino_Hispanic,True,3.87,brown,1
2291.jpg,3-9,Male,Black,False,-50.22,dark,1
2292.jpg,40-49,Male,Indian,False,-43.46,dark,1
2293.jpg,3-9,Female,Black,True,-49.93,dark,1
2294.jpg,3-9,Male,Middle Eastern,False,-68.3,dark,1
2295.jpg,20-29,Male,Latino_Hispanic,True,-32.43,dark,1
2296.jpg,40-49,Male,Middle Eastern,True,-45.83,dark,1
2297.jpg,60-69,Male,Middle Eastern,False,51.62,light,1
2298.jpg,50-59,Male,Latino_Hispanic,False,43.46,light,1
2299.jpg,30-39,Female,Southeast Asian,False,-51.52,dark,1
2300.jpg,50-59,Female,Latino_Hispanic,False,-28.88,brown,1
2301.jpg,40-49,Female,East Asian,True,33.6,intermediate,1
2302.jpg,30-39,Male,Indian,True,-64.21,dark,1
2303.jpg,20-29,Female,Latino_Hispanic,True,-51.88,dark,1
2304.jpg,20-29,Male,East Asian,True,-47.95,dark,1
2305.jpg,0-2,Male,East Asian,False,-38.49,dark,1
2306.jpg,40-49,Male,Indian,False,6.45,brown,1
2307.jpg,30-39,Female,Black,False,30.47,intermediate,1
2308.jpg,50-59,Male,Middle Eastern,False,-68.14,dark,1
2309.jpg,20-29,Male,Indian,True,-68.3,dark,1
2310.jpg,10-19,Female,White,True,53.71,light,1
2311.jpg,0-2,Female,White,False,-13.53,brown,1
2312.jpg,20-29,Female,White,True,-10.35,brown,1
2313.jpg,20-29,Female,Middle Eastern,True,-24.1,brown,1
2314.jpg,50-59,Female,Southeast Asian,True,-27.48,brown,1
2315.jpg,10-19,Male,Southeast Asian,True,-20.92,brown,1
2316.jpg,20-29,Male,White,False,26.82,tan,1
2317.jpg,20-29,Female,Indian,True,22.16,tan,1
2318.jpg,20-29,Female,Southeast Asian,False,-47.16,dark,1
2319.jpg,3-9,Female,East Asian,False,-27.76,brown,1
2320.jpg,60-69,Female,Southeast Asian,False,33.69,intermediate,1
2321.jpg,20-29,Female,White,False,-60.46,dark,1
2322.jpg,20-29,Female,East Asian,True,-20.43,brown,1
2323.jpg,30-39,Female,Latino_Hispanic,True,14.15,tan,1
2324.jpg,20-29,Female,White,False,-64.86,dark,1
2325.jpg,3-9,Female,Indian,True,-33.32,dark,1
2326.jpg,30-39,Female,White,True,23.02,tan,1
2327.jpg,30-39,Male,Latino_Hispanic,False,22.49,tan,1
2328.jpg,20-29,Female,White,False,-72.19,dark,1
2329.jpg,60-69,Female,Indian,True,-34.31,dark,1
2330.jpg,40-49,Male,Indian,False,-60.23,dark,1
2331.jpg,30-39,Male,White,False,-19.44,brown,1
2332.jpg,30-39,Male,Southeast Asian,True,-43.3,dark,1
2333.jpg,50-59,Male,Latino_Hispanic,False,-18.94,brown,1
2334.jpg,60-69,Male,Indian,False,-9.48,brown,1
2335.jpg,0-2,Female,White,False,-9.61,brown,1
2336.jpg,60-69,Female,Middle Eastern,True,45.49,light,1
2337.jpg,40-49,Female,East Asian,False,26.4,tan,1
2338.jpg,20-29,Female,Latino_Hispanic,False,33.82,intermediate,1
2339.jpg,30-39,Male,Southeast Asian,True,-2.46,brown,1
2340.jpg,30-39,Male,Latino_Hispanic,True,33.28,intermediate,1
2341.jpg,20-29,Female,East Asian,False,5.98,brown,1
2342.jpg,20-29,Male,Indian,False,-6.61,brown,1
2343.jpg,20-29,Female,Indian,True,-37.83,dark,1
2344.jpg,20-29,Female,Indian,True,30.47,intermediate,1
2345.jpg,50-59,Female,Southeast Asian,False,-44.97,dark,1
2346.jpg,20-29,Female,Latino_Hispanic,False,27.01,tan,1
2347.jpg,10-19,Female,Black,True,-45.46,dark,1
2348.jpg,3-9,Female,White,False,33.22,intermediate,1
2349.jpg,20-29,Male,Black,False,-25.06,brown,1
2350.jpg,3-9,Female,Black,False,-39.19,dark,1
2351.jpg,30-39,Male,Middle Eastern,False,-40.08,dark,1
2352.jpg,3-9,Male,Middle Eastern,True,13.35,tan,1
2353.jpg,3-9,Male,Middle Eastern,True,-33.28,dark,1
2354.jpg,10-19,Male,Indian,False,-41.55,dark,1
2355.jpg,3-9,Male,Middle Eastern,True,31.08,intermediate,1
2356.jpg,20-29,Female,Indian,False,-63.25,dark,1
2357.jpg,3-9,Female,Southeast Asian,False,-8.53,brown,1
2358.jpg,30-39,Male,Indian,False,-36.16,dark,1
2359.jpg,30-39,Female,White,False,-17.97,brown,1
2360.jpg,3-9,Male,East Asian,False,40.84,intermediate,1
2361.jpg,more than 70,Male,Middle Eastern,False,-7.64,brown,1
2362.jpg,10-19,Female,Southeast Asian,False,-51.67,dark,1
2363.jpg,20-29,Female,Latino_Hispanic,True,-8.67,brown,1
2364.jpg,20-29,Male,Latino_Hispanic,True,-21.89,brown,1
2365.jpg,40-49,Male,Southeast Asian,True,13.09,tan,1
2366.jpg,10-19,Male,Middle Eastern,True,-29.31,brown,1
2367.jpg,30-39,Female,Black,True,14.26,tan,1
2368.jpg,10-19,Male,Middle Eastern,False,28.19,intermediate,1
2369.jpg,10-19,Male,Southeast Asian,True,-5.6,brown,1
2370.jpg,20-29,Male,Latino_Hispanic,False,-20.64,brown,1
2371.jpg,30-39,Female,Latino_Hispanic,False,-53.43,dark,0
2372.jpg,10-19,Male,Latino_Hispanic,False,80.87,very_light,1
2373.jpg,10-19,Female,Southeast Asian,False,-35.96,dark,1
2374.jpg,30-39,Male,Middle Eastern,True,-24.22,brown,1
2375.jpg,3-9,Male,Southeast Asian,True,47.16,light,1
2376.jpg,40-49,Female,Black,False,-57.68,dark,1
2377.jpg,20-29,Female,East Asian,False,37.87,intermediate,1
2378.jpg,40-49,Female,Middle Eastern,True,5.31,brown,1
2379.jpg,0-2,Female,Latino_Hispanic,True,31.69,intermediate,1
2380.jpg,30-39,Male,Black,False,-60.46,dark,1
2381.jpg,40-49,Female,Southeast Asian,True,-44.11,dark,1
2382.jpg,10-19,Male,East Asian,True,-5.6,brown,1
2383.jpg,40-49,Female,Indian,True,3.37,brown,1
2384.jpg,40-49,Female,East Asian,True,32.97,intermediate,1
2385.jpg,3-9,Male,Black,False,17.3,tan,1
2386.jpg,60-69,Female,East Asian,False,16.18,tan,1
2387.jpg,40-49,Male,Indian,True,-68.91,dark,1
2388.jpg,60-69,Male,White,False,33.6,intermediate,1
2389.jpg,30-39,Female,White,False,45.5,light,1
2390.jpg,0-2,Female,Latino_Hispanic,False,-50.56,dark,1
2391.jpg,20-29,Female,White,True,-10.39,brown,1
2392.jpg,3-9,Female,Southeast Asian,False,14.93,tan,1
2393.jpg,40-49,Male,Indian,True,-38.47,dark,1
2394.jpg,50-59,Female,Latino_Hispanic,False,36.23,intermediate,1
2395.jpg,30-39,Female,Southeast Asian,False,3.12,brown,1
2396.jpg,30-39,Male,Middle Eastern,False,-25.35,brown,1
2397.jpg,20-29,Female,Black,False,-49.9,dark,1
2398.jpg,20-29,Male,White,False,-45.75,dark,1
2399.jpg,20-29,Male,Southeast Asian,True,-66.24,dark,1
2400.jpg,30-39,Female,Latino_Hispanic,True,-50.22,dark,1
2401.jpg,30-39,Male,Latino_Hispanic,False,2.11,brown,1
2402.jpg,20-29,Male,Southeast Asian,False,-32.59,dark,1
2403.jpg,10-19,Female,Indian,False,-55.68,dark,1
2404.jpg,20-29,Male,East Asian,True,-68.95,dark,1
2405.jpg,3-9,Female,Black,False,-58.64,dark,1
2406.jpg,20-29,Female,Latino_Hispanic,True,38.85,intermediate,1
2407.jpg,30-39,Female,Latino_Hispanic,True,-2.11,brown,1
2408.jpg,30-39,Female,White,False,-57.13,dark,1
2409.jpg,20-29,Male,Latino_Hispanic,True,38.8,intermediate,1
2410.jpg,20-29,Female,Latino_Hispanic,True,40.82,intermediate,1
2411.jpg,10-19,Female,Latino_Hispanic,True,-33.82,dark,1
2412.jpg,40-49,Female,Latino_Hispanic,False,39.0,intermediate,1
2413.jpg,50-59,Female,Black,False,6.62,brown,1
2414.jpg,30-39,Female,Latino_Hispanic,False,36.33,intermediate,1
2415.jpg,50-59,Male,White,False,-79.72,dark,1
2416.jpg,30-39,Male,White,False,-37.61,dark,1
2417.jpg,20-29,Male,Latino_Hispanic,False,-9.28,brown,1
2418.jpg,10-19,Female,Indian,False,-37.61,dark,1
2419.jpg,20-29,Female,Southeast Asian,False,70.15,very_light,1
2420.jpg,50-59,Male,East Asian,False,21.01,tan,1
2421.jpg,30-39,Female,Black,False,19.94,tan,1
2422.jpg,3-9,Female,Middle Eastern,True,56.65,very_light,1
2423.jpg,20-29,Male,White,False,38.44,intermediate,1
2424.jpg,3-9,Male,Black,False,-58.79,dark,1
2425.jpg,10-19,Female,East Asian,False,58.28,very_light,1
2426.jpg,20-29,Male,Southeast Asian,True,24.09,tan,1
2427.jpg,30-39,Male,White,True,-49.83,dark,1
2428.jpg,30-39,Female,Black,False,-41.61,dark,1
2429.jpg,20-29,Male,Middle Eastern,True,-28.53,brown,1
2430.jpg,40-49,Male,Latino_Hispanic,False,38.51,intermediate,1
2431.jpg,40-49,Female,Middle Eastern,True,17.32,tan,1
2432.jpg,20-29,Female,Indian,False,-22.11,brown,1
2433.jpg,30-39,Male,Indian,False,-60.23,dark,1
2434.jpg,40-49,Male,White,True,-40.01,dark,1
2435.jpg,20-29,Female,Indian,True,-74.9,dark,1
2436.jpg,30-39,Female,Black,True,-60.97,dark,1
2437.jpg,3-9,Male,Southeast Asian,False,-30.05,dark,1
2438.jpg,30-39,Male,Middle Eastern,True,-21.98,brown,1
2439.jpg,3-9,Female,Southeast Asian,False,-77.95,dark,1
2440.jpg,30-39,Male,East Asian,True,23.02,tan,1
2441.jpg,3-9,Female,East Asian,True,47.16,light,1
2442.jpg,20-29,Female,Southeast Asian,True,-90.0,dark,0
2443.jpg,30-39,Male,Indian,True,-40.46,dark,1
2444.jpg,40-49,Male,White,False,-13.01,brown,1
2445.jpg,3-9,Female,Latino_Hispanic,False,-39.47,dark,1
2446.jpg,3-9,Male,East Asian,False,3.51,brown,1
2447.jpg,3-9,Male,Southeast Asian,True,-32.79,dark,1
2448.jpg,0-2,Female,Southeast Asian,False,-76.09,dark,1
2449.jpg,0-2,Male,Southeast Asian,False,-45.37,dark,1
2450.jpg,20-29,Female,Southeast Asian,False,-25.15,brown,1
