pair_idx,fold,verifier,exposure,genuine,ita_pair,detect_enroll,detect_probe,similarity
2361,3,facenet,0.25,0,34.75,1,1,-0.06349
2362,3,facenet,0.25,0,1.46,1,1,0.24364
2363,3,facenet,0.25,0,27.79,1,1,-0.02492
2364,3,facenet,0.25,0,5.84,1,1,-0.21706
2365,3,facenet,0.25,0,-4.04,1,1,0.08977
2366,3,facenet,0.25,0,40.69,1,1,-0.03709
2367,3,facenet,0.25,0,8.96,1,1,0.04802
2368,3,facenet,0.25,0,10.12,1,1,0.10536
2369,3,facenet,0.25,0,10.78,1,1,-0.06515
2370,3,facenet,0.25,0,-10.05,1,1,0.01717
2371,3,facenet,0.25,0,10.57,1,1,0.03062
2372,3,facenet,0.25,0,28.34,1,1,0.367
2373,3,facenet,0.25,0,20.46,1,1,0.25417
2374,3,facenet,0.25,0,-11.37,1,1,0.16636
2375,3,facenet,0.25,0,14.03,1,1,0.03027
2376,3,facenet,0.25,0,-12.43,1,1,0.22405
2377,3,facenet,0.25,0,33.69,1,1,-0.19065
2378,3,facenet,0.25,0,45.95,1,1,-0.00032
2379,3,facenet,0.25,0,0.81,1,1,0.01465
2380,3,facenet,0.25,0,8.21,1,1,0.01506
2381,3,facenet,0.25,0,22.26,1,1,-0.16264
2382,3,facenet,0.25,0,18.62,1,1,0.04997
2383,3,facenet,0.25,0,-2.85,1,1,-0.04868
2384,3,facenet,0.25,0,30.81,1,1,-0.10455
2385,3,facenet,0.25,0,36.82,1,1,0.09255
2386,3,facenet,0.25,0,13.36,1,1,-0.18527
2387,3,facenet,0.25,0,45.78,1,1,0.12865
2388,3,facenet,0.25,0,-26.67,1,1,0.16685
2389,3,facenet,0.25,0,19.91,1,1,-0.10779
2390,3,facenet,0.25,0,38.54,1,1,-0.10747
2391,3,facenet,0.25,0,10.74,1,1,0.06471
2392,3,facenet,0.25,0,7.74,1,1,0.01919
2393,3,facenet,0.25,0,59.62,1,1,0.03991
2394,3,facenet,0.25,0,-6.18,1,1,0.12351
2395,3,facenet,0.25,0,-17.88,1,1,0.40425
2396,3,facenet,0.25,0,17.34,1,1,0.14581
2397,3,facenet,0.25,0,10.59,1,1,-0.02736
2398,3,facenet,0.25,0,4.17,1,1,0.33959
2399,3,facenet,0.25,0,32.15,1,1,0.06379
2400,4,facenet,0.25,1,-46.32,1,1,0.75089
2401,4,facenet,0.25,1,30.74,1,1,0.68972
2402,4,facenet,0.25,1,14.52,1,1,0.72765
2403,4,facenet,0.25,1,18.05,1,1,0.7767
2404,4,facenet,0.25,1,19.05,1,1,0.6427
2405,4,facenet,0.25,1,26.06,1,1,0.79123
2406,4,facenet,0.25,1,17.94,1,1,0.79466
2407,4,facenet,0.25,1,24.44,1,1,0.86844
2408,4,facenet,0.25,1,30.09,1,1,0.77611
2409,4,facenet,0.25,1,24.88,1,1,0.75928
2410,4,facenet,0.25,1,20.59,1,1,0.75224
2411,4,facenet,0.25,1,30.37,1,1,0.66748
2412,4,facenet,0.25,1,28.11,1,1,0.8381
2413,4,facenet,0.25,1,22.44,1,1,0.80027
2414,4,facenet,0.25,1,9.82,1,1,0.65294
2415,4,facenet,0.25,1,20.28,1,1,0.69223
2416,4,facenet,0.25,1,18.62,1,1,0.85082
2417,4,facenet,0.25,1,37.28,1,1,0.60291
2418,4,facenet,0.25,1,13.95,1,1,0.48855
2419,4,facenet,0.25,1,27.11,1,1,0.56944
2420,4,facenet,0.25,1,-0.13,1,1,0.72962
2421,4,facenet,0.25,1,5.73,1,1,0.80549
2422,4,facenet,0.25,1,26.14,1,1,0.65936
2423,4,facenet,0.25,1,12.94,1,1,0.62883
2424,4,facenet,0.25,1,39.21,1,1,0.67205
2425,4,facenet,0.25,1,37.57,1,1,0.71868
2426,4,facenet,0.25,1,23.08,1,1,0.66852
2427,4,facenet,0.25,1,33.26,1,1,0.73682
2428,4,facenet,0.25,1,36.93,1,1,0.65129
2429,4,facenet,0.25,1,26.43,1,1,0.77757
2430,4,facenet,0.25,1,52.77,1,1,0.68302
2431,4,facenet,0.25,1,24.13,1,1,0.7895
2432,4,facenet,0.25,1,-17.35,1,1,0.8091
2433,4,facenet,0.25,1,18.67,1,1,0.71166
2434,4,facenet,0.25,1,15.28,1,1,0.76174
2435,4,facenet,0.25,1,43.5,1,1,0.87492
2436,4,facenet,0.25,1,27.99,1,1,0.54524
2437,4,facenet,0.25,1,44.8,1,1,0.38787
2438,4,facenet,0.25,1,10.65,1,1,0.36709
2439,4,facenet,0.25,1,11.98,1,1,0.61163
2440,4,facenet,0.25,1,3.99,1,1,0.69013
2441,4,facenet,0.25,1,2.81,1,1,0.66465
2442,4,facenet,0.25,1,41.12,1,1,0.80753
2443,4,facenet,0.25,1,44.72,1,1,0.70915
2444,4,facenet,0.25,1,23.22,1,1,0.65518
2445,4,facenet,0.25,1,30.22,1,1,0.66357
2446,4,facenet,0.25,1,44.04,1,1,0.86137
2447,4,facenet,0.25,1,38.43,1,1,0.8283
2448,4,facenet,0.25,1,60.12,1,1,0.87204
2449,4,facenet,0.25,1,41.17,1,1,0.81299
2450,4,facenet,0.25,1,32.07,1,1,0.91645
2451,4,facenet,0.25,1,35.66,1,1,0.82571
2452,4,facenet,0.25,1,29.82,1,1,0.84319
2453,4,facenet,0.25,1,15.67,1,1,0.76561
2454,4,facenet,0.25,1,50.63,1,1,0.77643
2455,4,facenet,0.25,1,47.11,1,1,0.71864
2456,4,facenet,0.25,1,39.83,1,1,0.68045
2457,4,facenet,0.25,1,13.53,1,1,0.83071
2458,4,facenet,0.25,1,52.36,1,1,0.87603
2459,4,facenet,0.25,1,20.43,1,1,0.54952
2460,4,facenet,0.25,1,33.19,1,1,0.72935
2461,4,facenet,0.25,1,18.91,1,1,0.09479
2462,4,facenet,0.25,1,37.25,1,1,0.88307
2463,4,facenet,0.25,1,46.01,1,1,0.73638
2464,4,facenet,0.25,1,34.29,1,1,-0.02268
2465,4,facenet,0.25,1,30.95,1,1,0.69014
2466,4,facenet,0.25,1,23.28,1,1,0.89683
2467,4,facenet,0.25,1,4.99,1,1,0.60392
2468,4,facenet,0.25,1,15.63,1,1,0.72857
2469,4,facenet,0.25,1,38.02,1,1,0.70192
2470,4,facenet,0.25,1,28.82,1,1,0.89629
2471,4,facenet,0.25,1,26.03,1,1,0.70458
2472,4,facenet,0.25,1,28.36,1,1,0.7295
2473,4,facenet,0.25,1,15.78,1,1,0.80724
2474,4,facenet,0.25,1,28.59,1,1,0.86821
2475,4,facenet,0.25,1,17.13,1,1,0.63157
2476,4,facenet,0.25,1,23.79,1,1,0.8045
2477,4,facenet,0.25,1,-8.01,1,1,0.79332
2478,4,facenet,0.25,1,26.33,1,1,0.72092
2479,4,facenet,0.25,1,21.37,1,1,0.83418
2480,4,facenet,0.25,1,32.21,1,1,0.80134
2481,4,facenet,0.25,1,42.53,1,1,-0.04618
2482,4,facenet,0.25,1,21.04,1,1,0.69086
2483,4,facenet,0.25,1,16.46,1,1,0.74467
2484,4,facenet,0.25,1,30.93,1,1,0.55131
2485,4,facenet,0.25,1,34.0,1,1,0.67298
2486,4,facenet,0.25,1,33.0,1,1,0.66935
2487,4,facenet,0.25,1,30.47,1,1,0.73471
2488,4,facenet,0.25,1,21.49,1,1,0.78168
2489,4,facenet,0.25,1,34.48,1,1,0.74607
2490,4,facenet,0.25,1,31.35,1,1,0.68536
2491,4,facenet,0.25,1,1.82,1,1,0.62436
2492,4,facenet,0.25,1,10.37,1,1,0.07645
2493,4,facenet,0.25,1,18.39,1,1,0.24838
2494,4,facenet,0.25,1,27.73,1,1,0.91052
2495,4,facenet,0.25,1,31.29,1,1,0.62697
2496,4,facenet,0.25,1,49.95,1,1,0.72924
2497,4,facenet,0.25,1,4.2,1,1,0.76048
2498,4,facenet,0.25,1,25.62,1,1,0.12303
2499,4,facenet,0.25,1,25.3,1,1,0.63479
2500,4,facenet,0.25,1,25.28,1,1,0.74275
2501,4,facenet,0.25,1,25.49,1,1,0.79258
2502,4,facenet,0.25,1,22.78,1,1,0.67856
2503,4,facenet,0.25,1,37.18,1,1,0.66921
2504,4,facenet,0.25,1,33.86,1,1,0.44894
2505,4,facenet,0.25,1,25.62,1,1,0.5961
2506,4,facenet,0.25,1,42.54,1,1,0.69609
2507,4,facenet,0.25,1,29.62,1,1,0.51415
2508,4,facenet,0.25,1,22.71,1,1,0.74542
2509,4,facenet,0.25,1,25.95,1,1,0.83195
2510,4,facenet,0.25,1,28.51,1,1,0.73406
2511,4,facenet,0.25,1,34.01,1,1,0.87038
2512,4,facenet,0.25,1,2.81,1,1,0.89286
2513,4,facenet,0.25,1,41.97,1,1,0.81138
2514,4,facenet,0.25,1,14.29,1,1,0.78655
2515,4,facenet,0.25,1,30.54,1,1,0.83684
2516,4,facenet,0.25,1,48.04,1,1,-0.07967
2517,4,facenet,0.25,1,30.72,1,1,0.90744
2518,4,facenet,0.25,1,17.33,1,1,-0.1095
2519,4,facenet,0.25,1,25.39,1,1,0.78728
2520,4,facenet,0.25,1,-45.56,1,1,0.60548
2521,4,facenet,0.25,1,-20.96,1,1,0.60973
2522,4,facenet,0.25,1,-18.66,1,1,0.54279
2523,4,facenet,0.25,1,38.47,1,1,0.78889
2524,4,facenet,0.25,1,-3.67,1,1,0.84232
2525,4,facenet,0.25,1,55.25,1,1,0.85306
2526,4,facenet,0.25,1,55.95,1,1,0.83332
2527,4,facenet,0.25,1,1.8,1,1,0.90133
2528,4,facenet,0.25,1,44.65,1,1,0.75644
2529,4,facenet,0.25,1,52.21,1,1,0.85452
2530,4,facenet,0.25,1,47.02,1,1,0.85742
2531,4,facenet,0.25,1,51.68,1,1,0.80659
2532,4,facenet,0.25,1,13.44,1,1,0.91446
2533,4,facenet,0.25,1,6.56,1,1,0.6311
2534,4,facenet,0.25,1,40.6,1,1,0.69168
2535,4,facenet,0.25,1,43.48,1,1,0.69518
2536,4,facenet,0.25,1,28.48,1,1,0.62488
2537,4,facenet,0.25,1,33.57,1,1,0.69453
2538,4,facenet,0.25,1,21.45,1,1,0.73129
2539,4,facenet,0.25,1,24.77,1,1,0.70149
2540,4,facenet,0.25,1,6.81,1,1,0.90564
2541,4,facenet,0.25,1,-17.91,1,1,0.57923
2542,4,facenet,0.25,1,-18.74,1,1,0.49828
2543,4,facenet,0.25,1,21.08,1,1,0.8185
2544,4,facenet,0.25,1,35.52,1,1,0.70097
2545,4,facenet,0.25,1,17.39,1,1,0.76385
2546,4,facenet,0.25,1,14.42,1,1,0.72587
2547,4,facenet,0.25,1,48.4,1,1,0.81214
2548,4,facenet,0.25,1,48.47,1,1,0.83377
2549,4,facenet,0.25,1,32.46,1,1,0.76098
2550,4,facenet,0.25,1,6.49,1,1,0.43441
2551,4,facenet,0.25,1,-0.42,1,1,0.48913
2552,4,facenet,0.25,1,21.64,1,1,0.56329
2553,4,facenet,0.25,1,30.24,1,1,0.77294
2554,4,facenet,0.25,1,14.31,1,1,0.81279
2555,4,facenet,0.25,1,5.31,1,1,0.72311
2556,4,facenet,0.25,1,34.93,1,1,0.80826
2557,4,facenet,0.25,1,-1.42,1,1,0.81049
2558,4,facenet,0.25,1,20.55,1,1,0.73835
2559,4,facenet,0.25,1,22.4,1,1,0.77346
2560,4,facenet,0.25,1,-0.34,1,1,0.83969
2561,4,facenet,0.25,1,5.23,1,1,0.90733
2562,4,facenet,0.25,1,49.34,1,1,0.76688
2563,4,facenet,0.25,1,44.03,1,1,0.77083
2564,4,facenet,0.25,1,25.33,1,1,0.57924
2565,4,facenet,0.25,1,8.47,1,1,0.79213
2566,4,facenet,0.25,1,-11.04,1,1,0.85906
2567,4,facenet,0.25,1,34.47,1,1,0.85253
2568,4,facenet,0.25,1,15.34,1,1,0.85047
2569,4,facenet,0.25,1,34.74,1,1,0.8192
2570,4,facenet,0.25,1,24.65,1,1,0.81258
2571,4,facenet,0.25,1,-14.29,1,1,0.89746
2572,4,facenet,0.25,1,24.28,1,1,0.93523
2573,4,facenet,0.25,1,63.91,1,1,0.70739
2574,4,facenet,0.25,1,18.05,1,1,0.8553
2575,4,facenet,0.25,1,33.08,1,1,0.77959
2576,4,facenet,0.25,1,39.95,1,1,0.75238
2577,4,facenet,0.25,1,29.02,1,1,0.7332
2578,4,facenet,0.25,1,35.89,1,1,0.62048
2579,4,facenet,0.25,1,25.49,1,1,0.88283
2580,4,facenet,0.25,1,15.06,1,1,0.70334
2581,4,facenet,0.25,1,11.84,1,1,0.6823
2582,4,facenet,0.25,1,32.53,1,1,0.74145
2583,4,facenet,0.25,1,25.63,1,1,0.44689
2584,4,facenet,0.25,1,20.89,1,1,0.65758
2585,4,facenet,0.25,1,14.1,1,1,0.78502
2586,4,facenet,0.25,1,21.73,1,1,0.74653
2587,4,facenet,0.25,1,39.61,1,1,0.26817
2588,4,facenet,0.25,1,16.86,1,1,0.78256
2589,4,facenet,0.25,1,17.76,1,1,0.81088
2590,4,facenet,0.25,1,39.67,1,1,0.65012
2591,4,facenet,0.25,1,5.82,1,1,0.75273
2592,4,facenet,0.25,1,23.71,1,1,0.7746
2593,4,facenet,0.25,1,22.89,1,1,0.65375
2594,4,facenet,0.25,1,40.8,1,1,0.63477
2595,4,facenet,0.25,1,28.22,1,1,0.66261
2596,4,facenet,0.25,1,13.86,1,1,0.52138
2597,4,facenet,0.25,1,17.76,1,1,0.70321
2598,4,facenet,0.25,1,29.48,1,1,0.74922
2599,4,facenet,0.25,1,30.69,1,1,0.67696
2600,4,facenet,0.25,1,28.15,1,1,0.49354
2601,4,facenet,0.25,1,23.46,1,1,0.69235
2602,4,facenet,0.25,1,21.24,1,1,0.81989
2603,4,facenet,0.25,1,48.66,1,1,0.87712
2604,4,facenet,0.25,1,46.02,1,1,0.77489
2605,4,facenet,0.25,1,44.22,1,1,0.73539
2606,4,facenet,0.25,1,35.9,1,1,0.6154
2607,4,facenet,0.25,1,42.96,1,1,0.26205
2608,4,facenet,0.25,1,37.99,1,1,0.22073
2609,4,facenet,0.25,1,31.88,1,1,0.20318
2610,4,facenet,0.25,1,-6.33,1,1,0.93539
2611,4,facenet,0.25,1,6.97,1,1,0.85613
2612,4,facenet,0.25,1,20.24,1,1,0.83376
2613,4,facenet,0.25,1,-10.92,1,1,0.85434
2614,4,facenet,0.25,1,37.92,1,1,0.80261
2615,4,facenet,0.25,1,44.48,1,1,0.68835
2616,4,facenet,0.25,1,30.41,1,1,0.52857
2617,4,facenet,0.25,1,36.18,1,1,0.62692
2618,4,facenet,0.25,1,59.2,1,1,0.67965
2619,4,facenet,0.25,1,39.77,1,1,0.81966
2620,4,facenet,0.25,1,21.92,1,1,0.94217
2621,4,facenet,0.25,1,30.59,1,1,0.92332
2622,4,facenet,0.25,1,37.51,1,1,0.93532
2623,4,facenet,0.25,1,59.14,1,1,0.44005
2624,4,facenet,0.25,1,52.28,1,1,0.76237
2625,4,facenet,0.25,1,64.73,1,1,0.6068
2626,4,facenet,0.25,1,21.6,1,1,0.87421
2627,4,facenet,0.25,1,-2.75,1,1,0.62555
2628,4,facenet,0.25,1,-15.63,1,1,0.53953
2629,4,facenet,0.25,1,49.13,1,1,0.78879
2630,4,facenet,0.25,1,24.62,1,1,0.71829
2631,4,facenet,0.25,1,57.81,1,1,0.729
2632,4,facenet,0.25,1,21.39,1,1,0.17881
2633,4,facenet,0.25,1,39.11,1,1,0.12965
2634,4,facenet,0.25,1,9.03,1,1,0.55121
2635,4,facenet,0.25,1,29.36,1,1,0.8376
2636,4,facenet,0.25,1,51.33,1,1,0.85213
2637,4,facenet,0.25,1,16.3,1,1,0.77198
2638,4,facenet,0.25,1,-0.02,1,1,0.74431
2639,4,facenet,0.25,1,28.39,1,1,0.79456
2640,4,facenet,0.25,1,14.82,1,1,0.81931
2641,4,facenet,0.25,1,-7.88,1,1,0.87498
2642,4,facenet,0.25,1,27.12,1,1,0.81047
2643,4,facenet,0.25,1,29.15,1,1,0.74233
2644,4,facenet,0.25,1,17.74,1,1,0.52413
2645,4,facenet,0.25,1,4.43,1,1,0.79349
2646,4,facenet,0.25,1,16.28,1,1,0.74617
2647,4,facenet,0.25,1,16.69,1,1,0.69208
2648,4,facenet,0.25,1,20.33,1,1,0.74055
2649,4,facenet,0.25,1,-7.63,1,1,0.72759
2650,4,facenet,0.25,1,-5.49,1,1,0.74135
2651,4,facenet,0.25,1,47.47,1,1,0.86823
2652,4,facenet,0.25,1,41.33,1,1,0.63474
2653,4,facenet,0.25,1,49.03,1,1,0.73206
2654,4,facenet,0.25,1,19.67,1,1,0.7135
2655,4,facenet,0.25,1,37.69,1,1,0.83098
2656,4,facenet,0.25,1,11.79,1,1,0.69488
2657,4,facenet,0.25,1,19.21,1,1,0.89494
2658,4,facenet,0.25,1,21.25,1,1,0.27841
2659,4,facenet,0.25,1,20.64,1,1,0.52427
2660,4,facenet,0.25,1,11.52,1,1,0.76739
2661,4,facenet,0.25,1,11.47,1,1,0.24258
2662,4,facenet,0.25,1,26.22,1,1,0.79374
2663,4,facenet,0.25,1,27.03,1,1,0.86606
2664,4,facenet,0.25,1,21.1,1,1,0.87482
2665,4,facenet,0.25,1,26.37,1,1,0.87444
2666,4,facenet,0.25,1,18.83,1,1,0.81505
2667,4,facenet,0.25,1,21.03,1,1,0.83258
2668,4,facenet,0.25,1,16.69,1,1,0.76435
2669,4,facenet,0.25,1,-7.55,1,1,0.70024
2670,4,facenet,0.25,1,-15.64,1,1,0.64841
2671,4,facenet,0.25,1,-8.67,1,1,0.78233
2672,4,facenet,0.25,1,42.87,1,1,0.76245
2673,4,facenet,0.25,1,-3.47,1,1,0.48059
2674,4,facenet,0.25,1,-0.95,1,1,0.54687
2675,4,facenet,0.25,1,-1.77,1,1,0.6454
2676,4,facenet,0.25,1,-14.06,1,1,0.52326
2677,4,facenet,0.25,1,-6.62,1,1,0.73212
2678,4,facenet,0.25,1,-8.38,1,1,0.70272
2679,4,facenet,0.25,1,36.73,1,1,0.90502
2680,4,facenet,0.25,1,32.71,1,1,0.48484
2681,4,facenet,0.25,1,33.16,1,1,0.92783
2682,4,facenet,0.25,1,28.29,1,1,0.91579
2683,4,facenet,0.25,1,29.61,1,1,0.66591
2684,4,facenet,0.25,1,56.4,1,1,-0.15266
2685,4,facenet,0.25,1,65.62,1,1,0.72129
2686,4,facenet,0.25,1,29.07,1,1,0.78838
2687,4,facenet,0.25,1,35.27,1,1,0.86883
2688,4,facenet,0.25,1,16.49,1,1,0.83845
2689,4,facenet,0.25,1,23.88,1,1,0.80601
2690,4,facenet,0.25,1,5.1,1,1,0.7683
2691,4,facenet,0.25,1,11.31,1,1,0.77434
2692,4,facenet,0.25,1,21.4,1,1,0.72022
2693,4,facenet,0.25,1,32.56,1,1,0.83177
2694,4,facenet,0.25,1,26.01,1,1,0.79614
2695,4,facenet,0.25,1,26.41,1,1,0.74448
2696,4,facenet,0.25,1,25.58,1,1,0.84186
2697,4,facenet,0.25,1,27.87,1,1,0.83986
2698,4,facenet,0.25,1,49.68,1,1,0.61607
2699,4,facenet,0.25,1,35.31,1,1,0.69924
2700,4,facenet,0.25,0,19.33,1,1,0.00768
2701,4,facenet,0.25,0,22.45,1,1,0.20146
2702,4,facenet,0.25,0,-31.56,1,1,0.04684
2703,4,facenet,0.25,0,17.16,1,1,0.09479
2704,4,facenet,0.25,0,42.98,1,1,-0.20085
2705,4,facenet,0.25,0,14.18,1,1,-0.0755
2706,4,facenet,0.25,0,51.14,1,1,0.3445
2707,4,facenet,0.25,0,-37.22,1,1,0.21978
2708,4,facenet,0.25,0,44.94,1,1,0.01666
2709,4,facenet,0.25,0,29.32,1,1,-0.01454
2710,4,facenet,0.25,0,44.92,1,1,0.3701
2711,4,facenet,0.25,0,9.13,1,1,-0.112
2712,4,facenet,0.25,0,8.16,1,1,-0.16078
2713,4,facenet,0.25,0,20.92,1,1,-0.02554
2714,4,facenet,0.25,0,39.02,1,1,-0.12904
2715,4,facenet,0.25,0,39.03,1,1,0.13396
2716,4,facenet,0.25,0,42.57,1,1,0.15704
2717,4,facenet,0.25,0,21.31,1,1,0.02611
2718,4,facenet,0.25,0,11.71,1,1,0.07007
2719,4,facenet,0.25,0,5.11,1,1,0.30163
2720,4,facenet,0.25,0,24.88,1,1,-0.05533
2721,4,facenet,0.25,0,-2.34,1,1,0.0227
2722,4,facenet,0.25,0,4.49,1,1,0.00164
2723,4,facenet,0.25,0,2.86,1,1,-0.15714
2724,4,facenet,0.25,0,20.03,1,1,0.18172
2725,4,facenet,0.25,0,24.68,1,1,-0.05781
2726,4,facenet,0.25,0,24.72,1,1,0.04574
2727,4,facenet,0.25,0,57.95,1,1,0.05916
2728,4,facenet,0.25,0,56.9,1,1,0.10637
2729,4,facenet,0.25,0,25.87,1,1,-0.03069
2730,4,facenet,0.25,0,42.79,1,1,-0.06146
2731,4,facenet,0.25,0,-22.13,1,1,0.1333
2732,4,facenet,0.25,0,26.31,1,1,-0.09784
2733,4,facenet,0.25,0,38.46,1,1,0.01591
2734,4,facenet,0.25,0,24.6,1,1,-0.02944
2735,4,facenet,0.25,0,31.67,1,1,0.016
2736,4,facenet,0.25,0,36.75,1,1,0.13036
2737,4,facenet,0.25,0,17.96,1,1,-0.02571
2738,4,facenet,0.25,0,-13.45,1,1,0.38282
2739,4,facenet,0.25,0,-8.77,1,1,0.02016
2740,4,facenet,0.25,0,3.39,1,1,0.16923
2741,4,facenet,0.25,0,25.38,1,1,0.06287
2742,4,facenet,0.25,0,23.17,1,1,0.07963
2743,4,facenet,0.25,0,32.5,1,1,-0.11494
2744,4,facenet,0.25,0,35.16,1,1,-0.1174
2745,4,facenet,0.25,0,-0.77,1,1,-0.07074
2746,4,facenet,0.25,0,20.12,1,1,0.29732
2747,4,facenet,0.25,0,9.09,1,1,0.25574
2748,4,facenet,0.25,0,18.96,1,1,-0.18618
2749,4,facenet,0.25,0,-0.62,1,1,0.11531
2750,4,facenet,0.25,0,32.36,1,1,6e-05
2751,4,facenet,0.25,0,-19.19,1,1,-0.25997
2752,4,facenet,0.25,0,37.48,1,1,-0.15332
2753,4,facenet,0.25,0,47.69,1,1,0.16988
2754,4,facenet,0.25,0,15.06,1,1,-0.02298
2755,4,facenet,0.25,0,17.1,1,1,-0.07015
2756,4,facenet,0.25,0,25.27,1,1,0.009
2757,4,facenet,0.25,0,22.78,1,1,0.13613
2758,4,facenet,0.25,0,46.4,1,1,0.29245
2759,4,facenet,0.25,0,23.47,1,1,-0.01684
2760,4,facenet,0.25,0,46.33,1,1,0.04437
2761,4,facenet,0.25,0,15.61,1,1,0.22366
2762,4,facenet,0.25,0,14.21,1,1,0.07793
2763,4,facenet,0.25,0,41.99,1,1,-0.02286
2764,4,facenet,0.25,0,10.46,1,1,-0.04778
2765,4,facenet,0.25,0,39.07,1,1,0.20945
2766,4,facenet,0.25,0,12.68,1,1,-0.13784
2767,4,facenet,0.25,0,10.94,1,1,0.05769
2768,4,facenet,0.25,0,22.62,1,1,-0.08396
2769,4,facenet,0.25,0,-1.91,1,1,0.1905
2770,4,facenet,0.25,0,-37.05,1,1,0.04093
2771,4,facenet,0.25,0,-4.14,1,1,0.02759
2772,4,facenet,0.25,0,32.34,1,1,0.33769
2773,4,facenet,0.25,0,34.89,1,1,-0.00409
2774,4,facenet,0.25,0,32.56,1,1,0.25841
2775,4,facenet,0.25,0,24.23,1,1,0.02411
2776,4,facenet,0.25,0,14.11,1,1,0.21318
2777,4,facenet,0.25,0,24.72,1,1,0.11145
2778,4,facenet,0.25,0,-9.18,1,1,0.30955
2779,4,facenet,0.25,0,10.76,1,1,0.40653
2780,4,facenet,0.25,0,35.39,1,1,0.00958
2781,4,facenet,0.25,0,29.76,1,1,-0.02993
2782,4,facenet,0.25,0,31.98,1,1,-0.02578
2783,4,facenet,0.25,0,16.51,1,1,0.2123
2784,4,facenet,0.25,0,10.83,1,1,0.00161
2785,4,facenet,0.25,0,12.95,1,1,0.09478
2786,4,facenet,0.25,0,47.45,1,1,0.15383
2787,4,facenet,0.25,0,33.65,1,1,-0.22322
2788,4,facenet,0.25,0,27.08,1,1,-0.28808
2789,4,facenet,0.25,0,41.85,1,1,0.1622
2790,4,facenet,0.25,0,6.52,1,1,-0.01459
2791,4,facenet,0.25,0,-8.76,1,1,0.20275
2792,4,facenet,0.25,0,1.73,1,1,-0.11035
2793,4,facenet,0.25,0,-0.19,1,1,0.09502
2794,4,facenet,0.25,0,28.48,1,1,0.02433
2795,4,facenet,0.25,0,0.39,1,1,-0.23382
2796,4,facenet,0.25,0,-29.77,1,1,0.20895
2797,4,facenet,0.25,0,-32.19,1,1,-0.19278
2798,4,facenet,0.25,0,-33.49,1,1,-0.06067
2799,4,facenet,0.25,0,-41.77,1,1,0.00773
2800,4,facenet,0.25,0,51.96,1,1,0.01613
2801,4,facenet,0.25,0,28.68,1,1,-0.07858
2802,4,facenet,0.25,0,2.64,1,1,-0.00024
2803,4,facenet,0.25,0,33.8,1,1,-0.22143
2804,4,facenet,0.25,0,43.53,1,1,0.11826
2805,4,facenet,0.25,0,27.65,1,1,0.31444
2806,4,facenet,0.25,0,28.18,1,1,0.06148
2807,4,facenet,0.25,0,29.87,1,1,0.04971
2808,4,facenet,0.25,0,17.35,1,1,-0.0594
2809,4,facenet,0.25,0,7.08,1,1,0.14671
2810,4,facenet,0.25,0,4.67,1,1,0.012
2811,4,facenet,0.25,0,21.93,1,1,-0.18505
2812,4,facenet,0.25,0,20.29,1,1,-0.18844
2813,4,facenet,0.25,0,8.32,1,1,-0.35389
2814,4,facenet,0.25,0,18.59,1,1,-0.02377
2815,4,facenet,0.25,0,20.05,1,1,0.13016
2816,4,facenet,0.25,0,44.13,1,1,0.0889
2817,4,facenet,0.25,0,51.74,1,1,0.09847
2818,4,facenet,0.25,0,52.23,1,1,0.12091
2819,4,facenet,0.25,0,-2.25,1,1,-0.15662
2820,4,facenet,0.25,0,-30.55,1,1,-0.00012
2821,4,facenet,0.25,0,8.47,1,1,-0.17989
2822,4,facenet,0.25,0,5.69,1,1,0.1375
2823,4,facenet,0.25,0,22.14,1,1,0.00499
2824,4,facenet,0.25,0,38.38,1,1,0.09545
2825,4,facenet,0.25,0,17.73,1,1,-0.07002
2826,4,facenet,0.25,0,18.26,1,1,0.00294
2827,4,facenet,0.25,0,38.86,1,1,-0.00578
2828,4,facenet,0.25,0,21.82,1,1,0.00992
2829,4,facenet,0.25,0,18.39,1,1,-0.10287
2830,4,facenet,0.25,0,32.06,1,1,0.24975
2831,4,facenet,0.25,0,4.25,1,1,0.00354
2832,4,facenet,0.25,0,42.71,1,1,-0.03852
2833,4,facenet,0.25,0,14.24,1,1,0.05223
2834,4,facenet,0.25,0,36.46,1,1,-0.20091
2835,4,facenet,0.25,0,15.89,1,1,-0.08848
2836,4,facenet,0.25,0,7.34,1,1,-0.1891
2837,4,facenet,0.25,0,41.22,1,1,-0.14001
2838,4,facenet,0.25,0,8.04,1,1,0.2612
2839,4,facenet,0.25,0,12.88,1,1,0.1317
2840,4,facenet,0.25,0,18.72,1,1,-0.08501
2841,4,facenet,0.25,0,13.28,1,1,-0.16147
2842,4,facenet,0.25,0,32.25,1,1,0.04012
2843,4,facenet,0.25,0,26.38,1,1,0.10033
2844,4,facenet,0.25,0,-11.07,1,1,-0.21841
2845,4,facenet,0.25,0,26.75,1,1,-0.12476
2846,4,facenet,0.25,0,24.53,1,1,0.22634
2847,4,facenet,0.25,0,-0.18,1,1,-0.00643
2848,4,facenet,0.25,0,-24.43,1,1,0.23895
2849,4,facenet,0.25,0,44.79,1,1,0.01891
2850,4,facenet,0.25,0,22.23,1,1,-0.01456
2851,4,facenet,0.25,0,37.58,1,1,-0.08095
2852,4,facenet,0.25,0,49.24,1,1,-0.2462
2853,4,facenet,0.25,0,4.48,1,1,-0.12737
